id,company,developer,game,porting,publisher,supporting
345747,50929,True,366912,False,True,False
346966,69080,True,368311,False,True,False
339967,67468,True,362986,False,True,False
345235,68774,True,366044,False,True,False
349176,1432,True,348330,False,False,False
348681,11662,False,369840,False,True,False
350062,49533,True,370708,False,True,False
350063,13699,False,370708,False,True,False
348682,11662,False,369843,False,True,False
346041,68914,True,367192,False,True,False
346040,16696,True,367192,False,False,False
347641,69136,True,369084,False,True,False
349988,69571,True,370685,False,True,False
347642,19546,True,369085,False,True,False
346857,69050,True,367776,False,False,False
350064,19343,True,370704,False,False,False
350065,634,False,370704,False,True,False
344461,23456,True,365092,False,True,False
340835,36900,False,363898,False,True,False
347644,21549,True,369090,False,True,False
340834,27631,True,363898,False,False,False
324790,44471,True,348286,False,False,False
324791,60170,False,348286,False,True,False
324854,2168,True,347662,False,True,False
324059,27950,False,347240,False,True,False
324604,53877,True,348199,False,True,False
324540,1617,True,348180,False,False,False
324364,64400,True,347841,False,True,False
324297,38177,True,347638,False,True,False
324551,16337,False,348200,False,True,False
324549,34913,True,348200,False,False,False
323909,26294,False,347132,False,True,False
324524,110,False,348168,False,True,False
324465,36498,True,347882,False,False,False
323910,16532,False,347132,False,True,False
324523,442,True,348168,False,False,False
324466,18643,False,347882,False,True,False
324535,894,True,348192,False,True,False
323908,1218,True,347132,False,False,False
324599,34909,True,348350,False,True,False
324673,39163,True,348047,False,True,False
323917,10100,False,347132,False,True,False
324564,1448,True,348306,False,True,False
324580,17818,True,348291,False,False,False
324581,10341,True,348291,False,False,False
324582,2248,False,348291,False,True,False
324577,10980,True,348272,False,True,False
338109,27455,True,362089,False,True,False
349334,15299,False,347633,False,True,False
346648,29904,True,366895,False,False,False
349333,19078,True,347633,False,False,False
337594,66904,True,361669,False,False,False
346647,1217,False,366895,False,True,False
343398,53737,True,365474,False,False,False
345897,68882,True,348322,False,True,False
347992,69263,True,369379,False,True,False
343397,26367,False,365474,False,True,False
335741,66498,True,353378,False,True,False
325585,64615,True,347637,False,False,False
325586,37382,False,347637,False,True,False
325642,64640,True,349910,False,False,False
343626,68433,True,365532,False,True,False
325691,12084,False,349941,False,True,False
325795,64652,True,347404,False,True,False
325941,40060,True,350142,False,True,False
325954,64707,True,349948,False,False,False
329575,18120,True,353883,False,True,False
349141,24564,False,364175,False,True,False
325989,50243,True,349994,False,True,False
326008,54335,True,350117,False,True,False
326056,64742,True,350158,False,False,False
326147,64775,False,348202,False,True,False
326146,64774,True,348202,False,False,False
326469,64860,True,350677,False,False,False
326349,64840,True,350614,False,False,False
347169,64773,True,350396,False,True,False
326536,64874,True,350698,False,False,False
326179,64791,True,350393,False,False,False
326800,64920,True,350929,False,False,False
328008,65157,True,352165,False,True,False
336416,47760,True,360789,False,True,False
342952,67193,True,362772,False,True,False
327507,65036,True,351371,False,True,False
327226,65021,True,351275,False,True,False
336646,36900,False,360921,False,True,False
336647,66708,True,360921,False,False,False
327228,65023,True,351282,False,True,False
345368,11755,True,366620,False,True,False
338700,67139,True,361765,False,True,False
327003,51777,True,351111,False,True,False
327466,7528,True,351327,False,False,False
338792,38304,False,360075,False,True,False
338686,67130,True,361922,False,True,False
333582,35895,True,358534,False,False,False
344510,22091,True,355839,False,True,False
350155,31815,True,370711,False,True,False
350353,26391,True,370656,False,True,False
348890,69386,True,369945,False,False,False
350585,69677,True,371088,False,True,False
349177,17966,False,348330,False,True,False
350525,69275,True,371010,False,False,False
350526,28773,False,371010,False,True,False
350578,69670,True,371093,False,True,False
350594,6218,True,371097,False,True,False
350733,69722,True,371165,False,True,False
350791,31529,False,153550,False,True,False
350731,24143,True,371167,False,True,False
350732,69721,True,371166,False,True,False
350735,69724,True,371163,False,True,False
350431,66361,True,359871,False,False,False
