id,company,developer,game,porting,publisher,supporting
330439,38127,True,354866,False,True,False
334467,66272,True,359388,False,False,False
322711,63717,True,345553,False,True,False
317821,22889,True,341785,False,True,False
328288,64565,True,349662,False,True,False
323740,37134,True,346707,False,True,False
324009,64316,True,347185,False,False,False
331665,65659,True,356571,False,True,False
324799,64439,True,344923,False,False,False
323586,64286,True,346397,False,False,False
324932,15780,True,343146,False,True,False
323418,44673,True,346625,False,True,False
324931,63791,True,343146,False,True,False
324079,64363,True,344778,False,True,False
323283,486,False,346196,False,False,True
323227,112,True,346196,False,True,False
323646,64293,True,346924,False,False,False
324585,64427,True,348325,False,False,False
322883,63942,True,345841,False,False,False
322891,50437,True,345852,False,True,False
324326,60359,True,347708,False,True,False
344458,62349,True,349136,False,True,False
324879,64467,True,345688,False,True,False
325162,45964,True,347288,False,True,False
336959,66794,True,360332,False,True,False
325118,47935,False,347288,False,False,True
336461,42476,True,360803,False,True,False
325289,64549,True,349504,False,False,False
325595,32163,True,347851,False,True,False
325366,64558,True,346632,False,True,False
325749,64651,True,350020,False,True,False
326003,40060,True,347853,False,True,False
325923,64701,True,347358,False,True,False
336505,66668,True,360831,False,True,False
347518,69162,True,349045,False,True,False
341804,67960,True,349030,False,True,False
325241,64538,True,349447,False,False,False
324988,64486,True,349182,False,True,False
325988,23794,True,350122,False,True,False
325840,64670,True,349999,False,False,False
325390,24580,True,349661,False,True,False
326589,64882,True,350746,False,True,False
326209,53794,True,350533,False,True,False
326623,64892,True,350778,False,True,False
326148,64776,True,350402,False,False,False
326670,64901,True,350783,False,False,False
326714,64733,True,350204,False,True,False
327805,51808,True,351683,False,True,False
327807,51808,True,351684,False,True,False
328053,65161,True,352145,False,True,False
327733,65073,True,351641,False,False,False
336553,66690,True,360857,False,True,False
336468,66645,True,353947,False,False,False
336469,66646,False,353947,False,True,False
327004,64969,True,351110,False,True,False
327608,26662,True,351502,False,True,False
327227,65022,True,351283,False,True,False
327590,65051,True,351491,False,True,False
339611,51808,True,347462,False,True,False
328135,30394,False,352258,False,True,False
339636,51808,True,347753,False,True,False
327734,65074,False,351641,False,True,False
328107,38359,True,352231,False,False,False
328108,9005,False,352231,False,True,False
328132,65176,True,352253,False,True,False
327806,51808,True,351681,False,True,False
328136,65178,True,352258,False,False,False
350239,3798,True,345547,False,True,False
349412,2852,False,347286,False,True,True
349411,69484,True,347286,False,False,False
350559,55180,True,344206,False,True,False
